"Global_Time","Time","Target_Voltage","Measured_Voltage"
2414,14,-200,-316.65757434449
2415,15,-200,-305.06983551844
2416,16,-200,-231.638596920229
2417,17,-200,-300.701094971169
2418,18,-200,-358.979042381317
2419,19,-200,-278.872091230147
2420,20,-200,-242.709777215149
2421,21,-200,-326.756704537468
2422,22,-200,-349.447823990743
2423,23,-200,-415.225383977017
2424,24,-200,-399.959255615823
2425,25,-200,-410.019157049204
2426,26,-200,-412.525177581292
2427,27,-200,-387.934941592357
2428,28,-200,-282.880948754634
2429,29,-200,-338.265014084068
2430,30,-200,-428.776310004172
2431,31,-200,-179.009787526328
2432,32,-200,-328.876353788979
2433,33,-200,-347.602805013744
2434,34,-200,-218.874757292601
2435,35,-200,-401.88260786218
2436,36,-200,-215.621140630697
2437,37,-200,-172.734246989277
2438,38,-200,-225.337036134319
2439,39,-200,-295.811742283337
2440,40,-200,-258.970181892324
2441,41,-200,-164.87924768629
2442,42,-200,-138.489829662955
2443,43,-200,-275.505933224518
2444,44,-200,-131.420916169953
2445,45,-200,-199.376233082611
2446,46,-200,-238.926912672796
2447,47,-200,-222.872688522833
2448,48,-200,-142.14217623098
2449,49,-200,-164.932637739852
2450,50,-200,-99.2214034161089
2451,1,-100,-62.8075368639084
2452,2,-100,-120.344103919341
2453,3,-100,-75.9147220808804
2454,4,-100,-190.258977956783
2455,5,-100,-110.34206365676
2456,6,-100,30.288028538781
2457,7,-100,-59.0151548956927
2458,8,-100,-102.835895012937
2459,9,-100,-124.675667498891
2460,10,-100,-174.664493561603
2461,11,-100,-59.1824338954608
2462,12,-100,-91.422049988267
2463,13,-100,-200.739914540285
2464,14,-100,41.9642264158442
2465,15,-100,-200.5247715569
2466,16,-100,-211.560080644135
2467,17,-100,-178.690570013392
2468,18,-100,-164.821769785291
2469,19,-100,-168.338121829525
2470,20,-100,-179.76769519578
2471,21,-100,-116.781513200647
2472,22,-100,6.69037806989459
2473,23,-100,-112.546483081682
2474,24,-100,-25.4731691543754
2475,25,-100,-46.0472279446009
2476,26,-100,-124.031202473563
2477,27,-100,-71.2380879534263
2478,28,-100,-154.779497856474
2479,29,-100,-97.3899213468631
2480,30,-100,-121.852008619264
2481,31,-100,-84.7281707310735
2482,32,-100,-185.002899064458
2483,33,-100,-8.06234714158927
2484,34,-100,-76.9729888830947
2485,35,-100,-158.464134044227
2486,36,-100,-159.946964404204
2487,37,-100,-114.610181528253
2488,38,-100,-116.180326165108
2489,39,-100,-190.630809807875
2490,40,-100,-59.7508989852595
2491,41,-100,-173.432077395989
2492,42,-100,-28.8497476795565
2493,43,-100,-210.348034199699
2494,44,-100,7.43117246248585
2495,45,-100,-76.933655432469
2496,46,-100,-28.9228598181023
2497,47,-100,-25.5774055971418
2498,48,-100,-198.761896631253
2499,49,-100,-76.1108286965823
2500,50,-100,-125.706245995977
2501,1,0,55.7275200497184
2502,2,0,-23.4708777750174
2503,3,0,141.544703642869
2504,4,0,13.3557782143387
2505,5,0,10.3513623686632
2506,6,0,-60.9551867000179
2507,7,0,-137.42759403113
2508,8,0,17.2139261332623
2509,9,0,76.3172630052047
2510,10,0,113.536338140773
2511,11,0,-144.021636125695
2512,12,0,-13.6088074091128
2513,13,0,51.7359960447327
2514,14,0,4.5954437059429
2515,15,0,-4.45432276176458
2516,16,0,37.9134413521092
2517,17,0,-101.979665787229
2518,18,0,-118.418133479992
2519,19,0,-102.481592292096
2520,20,0,-107.318039735721
2521,21,0,-170.901142856251
2522,22,0,-22.6024742909283
2523,23,0,-59.356469751106
2524,24,0,-100.153632512411
2525,25,0,-4.30641431488031
2526,26,0,-45.2966441954585
2527,27,0,-10.7221022596697
2528,28,0,-36.2976486768257
2529,29,0,-125.475400996074
2530,30,0,-99.0417454851582
2531,31,0,-63.5335870906482
2532,32,0,-43.1366985853899
2533,33,0,-140.903440475561
2534,34,0,57.9376514180343
2535,35,0,-121.248985467194
2536,36,0,14.1849960103219
2537,37,0,41.8998017053859
2538,38,0,-8.99888810288817
2539,39,0,-10.447915659537
2540,40,0,-8.92166073986605
2541,41,0,-36.9754471790456
2542,42,0,70.6660711081725
2543,43,0,15.2429468675874
2544,44,0,-57.2512884464096
2545,45,0,-30.7623002784741
2546,46,0,1.14876125215831
2547,47,0,-34.2929379531388
2548,48,0,-29.5013646433804
2549,49,0,-19.76790101805
2550,50,0,37.7909418059805
2551,1,100,89.4071098038759
2552,2,100,39.9656871384092
2553,3,100,28.657142879617
2554,4,100,82.8419307984467
2555,5,100,-30.450834941858
2556,6,100,47.7362833249512
2557,7,100,120.40168313527
2558,8,100,218.265626079664
2559,9,100,48.5494582189253
2560,10,100,179.923652216062
2561,11,100,251.74097507613
2562,12,100,179.994015054117
2563,13,100,291.815895495776
2564,14,100,249.94776020312
2565,15,100,83.8506437423465
2566,16,100,93.0955704434865
2567,17,100,113.706877805856
2568,18,100,172.75828752166
2569,19,100,163.107912205468
2570,20,100,200.976869790486
2571,21,100,241.76529579462
2572,22,100,216.449086326713
2573,23,100,106.545220851448
2574,24,100,228.696212423569
2575,25,100,160.616624319225
2576,26,100,297.404852735358
2577,27,100,337.358853891447
2578,28,100,222.623194558695
2579,29,100,373.24547790242
2580,30,100,353.012179679225
2581,31,100,223.626486981022
2582,32,100,287.990665528712
2583,33,100,219.867156400637
2584,34,100,229.670823815725
2585,35,100,238.282203964579
2586,36,100,183.782876432424
2587,37,100,262.012631308056
2588,38,100,86.3324548204848
2589,39,100,244.025181135741
2590,40,100,145.295628209792
2591,41,100,346.026940999375
2592,42,100,380.576958296014
2593,43,100,341.693649879739
2594,44,100,506.489884957951
2595,45,100,370.617661764911
2596,46,100,350.837335986858
2597,47,100,316.136897132966
2598,48,100,316.887946242989
2599,49,100,272.378540477791
2600,50,100,387.517687642565
2601,1,200,327.453546174722
2602,2,200,333.660201257721
2603,3,200,488.078457357879
2604,4,200,688.193066357363
2605,5,200,555.269762302951
2606,6,200,369.181422795841
2607,7,200,544.618047875545
2608,8,200,592.729454946057
2609,9,200,625.55932358966
2610,10,200,711.501088361031
2611,11,200,698.37745943951
2612,12,200,589.342971513242
2613,13,200,507.813832423372
2614,14,200,559.198030133238
2615,15,200,545.386019964581
2616,16,200,490.723009005963
2617,17,200,587.796235748814
2618,18,200,450.542120389381
2619,19,200,593.502997255189
2620,20,200,531.273766624477
2621,21,200,455.755655819154
2622,22,200,591.173803427406
2623,23,200,461.597210210496
2624,24,200,483.401629273326
2625,25,200,480.929349193458
2626,26,200,405.679253586544
2627,27,200,616.121108433198
2628,28,200,583.692837404962
2629,29,200,581.941320562386
2630,30,200,424.054570765763
2631,31,200,599.770796709165
2632,32,200,597.031364979879
2633,33,200,528.084681170061
2634,34,200,536.619034251325
2635,35,200,588.476389247217
2636,36,200,529.31128109514
2637,37,200,531.733517094
2638,38,200,534.518363076235
2639,39,200,564.684900384833
2640,40,200,457.119578295676
2641,41,200,447.318791003911
2642,42,200,496.444648119152
2643,43,200,613.524837409157
2644,44,200,560.085446297794
2645,45,200,542.411731244053
2646,46,200,601.252294383426
2647,47,200,690.546154056481
2648,48,200,638.626368185547
2649,49,200,698.168510466922
2650,50,200,621.034104062234
2651,1,300,620.274042819175
2652,2,300,728.775773564753
2653,3,300,687.925119456509
2654,4,300,614.913288431173
2655,5,300,898.834857087279
2656,6,300,522.773141657267
2657,7,300,672.867153509845
2658,8,300,881.9978139261
2659,9,300,711.282437563137
2660,10,300,756.183149014716
2661,11,300,687.070431090991
2662,12,300,755.514046158026
2663,13,300,817.220910656302
2664,14,300,721.646416978779
2665,15,300,782.57565278832
2666,16,300,848.630446854248
2667,17,300,833.395988403921
2668,18,300,862.339371198354
2669,19,300,1068.00783450181
2670,20,300,880.08643827786
2671,21,300,912.07383988975
2672,22,300,846.767679884809
2673,23,300,1021.09596004252
2674,24,300,943.586760977032
2675,25,300,905.71090764139
2676,26,300,1032.77787929875
2677,27,300,917.77240353981
2678,28,300,975.171241777641
2679,29,300,1039.03915738171
2680,30,300,977.614834115921
2681,31,300,936.692689133728
2682,32,300,987.416457527768
2683,33,300,1056.91714921427
2684,34,300,1080.58964193836
2685,35,300,983.295212969937
2686,36,300,1038.99561933086
2687,37,300,911.818963435538
2688,38,300,830.134214748768
2689,39,300,865.671483388829
2690,40,300,826.027843295391
2691,41,300,899.497021791288
2692,42,300,858.258329294786
2693,43,300,847.872351099386
2694,44,300,721.671894298354
2695,45,300,1076.16787372821
2696,46,300,980.216680857231
2697,47,300,950.143420250453
2698,48,300,888.055083897845
2699,49,300,994.747771571067
2700,50,300,884.632382320953
2701,1,400,924.579665603253
2702,2,400,880.666640107422
2703,3,400,907.386842145337
2704,4,400,848.703846513492
2705,5,400,1002.58363102655
2706,6,400,917.398986459935
2707,7,400,874.90759174525
2708,8,400,764.36446957474
2709,9,400,800.478092556616
2710,10,400,757.648777313715
2711,11,400,757.748316177235
2712,12,400,767.360672885105
2713,13,400,822.978674923151
2714,14,400,750.454175259082
2715,15,400,869.50295644082
2716,16,400,799.306846505045
2717,17,400,731.4305570192
2718,18,400,754.398893284772
2719,19,400,704.194666962387
2720,20,400,684.951346432134
2721,21,400,731.995040847199
2722,22,400,778.372547810164
2723,23,400,623.253907649838
2724,24,400,708.714958109314
2725,25,400,744.466485576391
2726,26,400,800.259021905784
2727,27,400,778.86716884986
2728,28,400,643.426857933929
2729,29,400,686.933130779915
2730,30,400,791.576622572984
2731,31,400,745.666292082314
2732,32,400,766.966026447045
2733,33,400,675.971240611576
2734,34,400,861.028134939752
2735,35,400,772.271805480833
2736,36,400,784.302844002195
2737,37,400,633.788489835927
2738,38,400,730.680031217287
2739,39,400,880.958960887575
2740,40,400,810.789461821466
2741,41,400,819.074565463559
2742,42,400,840.617713521672
2743,43,400,833.171398156785
2744,44,400,818.85784927822
2745,45,400,813.958738531303
2746,46,400,915.68791172471
2747,47,400,943.398454633561
2748,48,400,874.011638038682
2749,49,400,926.692832541287
2750,50,400,968.120930343167
2751,1,500,1134.43412098285
2752,2,500,1175.32834378208
2753,3,500,1013.19003942895
2754,4,500,1056.152051594
2755,5,500,1078.81604383572
2756,6,500,1116.86131117935
2757,7,500,1028.52007556
2758,8,500,1041.76152948856
2759,9,500,1103.51383596739
2760,10,500,1177.21379641116
2761,11,500,1152.32371606325
2762,12,500,1136.74931311156
2763,13,500,1151.96305590567
2764,14,500,1022.59777815866
2765,15,500,1143.37766145344
2766,16,500,1036.24590178655
2767,17,500,1089.59271920152
2768,18,500,858.509055042535
2769,19,500,1014.29683768598
2770,20,500,965.746268528105
2771,21,500,975.801899583518
2772,22,500,848.654697323217
2773,23,500,847.954611012634
2774,24,500,912.018384973472
2775,25,500,1002.8456477314
2776,26,500,1075.02863606128
2777,27,500,984.146021615268
2778,28,500,930.6867666392
2779,29,500,943.845273933772
2780,30,500,906.61421209001
2781,31,500,957.000189708745
2782,32,500,790.884447722153
2783,33,500,1005.35837170541
2784,34,500,764.374902762519
2785,35,500,704.646991505869
2786,36,500,933.046881305228
2787,37,500,752.793971718532
2788,38,500,783.99873420676
2789,39,500,749.479102102868
2790,40,500,728.860181103165
2791,41,500,674.669650448373
2792,42,500,794.506741578191
2793,43,500,843.81710250212
2794,44,500,829.747641760022
2795,45,500,696.998744722609
2796,46,500,842.278609407209
2797,47,500,791.054400364599
2798,48,500,799.781903312203
2799,49,500,880.231745413088
2800,50,500,762.735733930226
2801,1,600,842.576259484695
2802,2,600,923.554911087445
2803,3,600,825.539715830551
2804,4,600,945.313534622885
2805,5,600,959.773312068603
2806,6,600,866.742064274232
2807,7,600,717.082700340243
2808,8,600,935.022204303262
2809,9,600,892.350798407447
2810,10,600,861.228494638599
2811,11,600,831.211006271786
2812,12,600,952.79740648397
2813,13,600,964.861939833181
2814,14,600,937.489779759122
2815,15,600,737.425272329595
2816,16,600,883.276076198573
2817,17,600,827.832019046013
2818,18,600,919.833557439099
2819,19,600,792.450923597808
2820,20,600,852.426506957843
2821,21,600,788.144251156676
2822,22,600,901.429938043567
2823,23,600,904.741295125823
2824,24,600,885.791615132156
2825,25,600,804.122080183549
2826,26,600,842.766510074816
2827,27,600,767.287548857753
2828,28,600,911.818526313987
2829,29,600,763.080510684492
2830,30,600,693.843323411146
2831,31,600,735.636019619792
2832,32,600,387.126528573295
2833,33,600,836.35722538334
2834,34,600,878.562400586456
2835,35,600,776.972769827521
2836,36,600,688.736513514577
2837,37,600,773.054213837647
2838,38,600,732.508616439075
2839,39,600,704.985305948234
2840,40,600,659.637907783295
2841,41,600,637.130751070974
2842,42,600,753.385847072219
2843,43,600,702.92436274145
2844,44,600,703.072588917229
2845,45,600,713.968538292336
2846,46,600,717.477589067174
2847,47,600,651.661677688125
2848,48,600,678.362690238457
2849,49,600,618.644927532999
2850,50,600,787.671530198656
2851,1,700,661.979385323459
2852,2,700,714.171395344724
2853,3,700,803.438762248053
2854,4,700,810.440180424192
2855,5,700,826.648761849356
2856,6,700,727.008664837284
2857,7,700,866.295989006737
2858,8,700,832.366640062318
2859,9,700,904.493069592116
2860,10,700,798.37238104292
2861,11,700,846.790351104044
2862,12,700,787.63171209121
2863,13,700,884.204498616546
2864,14,700,843.374099507743
2865,15,700,894.502655048213
2866,16,700,874.25803906533
2867,17,700,827.609775449365
2868,18,700,727.643132858943
2869,19,700,820.744894594835
2870,20,700,802.80734623622
2871,21,700,806.146995006153
2872,22,700,891.426957192773
2873,23,700,766.565300926526
2874,24,700,721.873255249034
2875,25,700,819.723584981488
2876,26,700,656.129906623437
2877,27,700,730.937782706818
2878,28,700,734.695407508085
2879,29,700,608.623119957712
2880,30,700,713.934161434212
2881,31,700,724.45067836179
2882,32,700,717.288253222059
2883,33,700,750.910899167371
2884,34,700,657.911754991406
2885,35,700,713.418726986953
2886,36,700,738.183919104171
2887,37,700,700.629273698412
2888,38,700,641.537465741603
2889,39,700,609.962499665943
2890,40,700,683.841421999441
2891,41,700,596.349070524673
2892,42,700,570.531626860227
2893,43,700,652.058854270737
2894,44,700,763.581589099193
2895,45,700,682.665370911198
2896,46,700,562.873127414307
2897,47,700,567.516053793073
2898,48,700,569.882055493969
2899,49,700,677.572261341434
2900,50,700,631.082179153361
2901,1,800,584.187375286347
2902,2,800,803.599757955183
2903,3,800,787.398717432559
2904,4,800,859.304896433118
2905,5,800,758.809163674224
2906,6,800,714.709340564988
2907,7,800,750.077741460477
2908,8,800,691.02014984422
2909,9,800,825.745333573619
2910,10,800,782.591390254714
2911,11,800,767.443833072793
2912,12,800,744.122121737983
2913,13,800,679.475819344493
2914,14,800,781.964782118966
2915,15,800,763.246455365226
2916,16,800,799.760226675958
2917,17,800,797.41517324466
2918,18,800,671.072867766269
2919,19,800,708.916355222233
2920,20,800,735.61658672849
2921,21,800,769.705413319769
2922,22,800,709.312261323831
2923,23,800,716.832670771092
2924,24,800,721.356400674996
2925,25,800,652.387020375835
2926,26,800,697.860723369263
2927,27,800,758.884506622414
2928,28,800,720.214092562669
2929,29,800,733.601782389092
2930,30,800,614.346325776165
2931,31,800,565.086491993255
2932,32,800,639.297754015093
2933,33,800,602.412365141406
2934,34,800,610.892895272602
2935,35,800,704.241001990761
2936,36,800,623.185171324433
2937,37,800,701.775510534512
2938,38,800,764.325303751602
2939,39,800,911.697220418392
2940,40,800,784.175294191049
2941,41,800,790.453003862685
2942,42,800,809.884819484642
2943,43,800,851.378424314596
2944,44,800,811.027623542575
2945,45,800,876.07615421548
2946,46,800,865.277331241118
2947,47,800,838.196826699499
2948,48,800,878.737540898329
2949,49,800,896.041515186378
2950,50,800,944.099419725513
2951,1,900,1070.43002393166
2952,2,900,982.504548236703
2953,3,900,1017.46038584133
2954,4,900,1013.72747492144
2955,5,900,982.746330763529
2956,6,900,989.437347632424
2957,7,900,1108.50097843008
2958,8,900,1139.67003144577
2959,9,900,1239.44342845073
2960,10,900,1216.86456049752
2961,11,900,1272.89790336495
2962,12,900,1096.11880145278
2963,13,900,1057.84531550175
2964,14,900,1085.25033158645
2965,15,900,980.865157587539
2966,16,900,1136.69917267735
2967,17,900,1129.55084634129
2968,18,900,1264.0030214081
2969,19,900,1143.38829587266
2970,20,900,1173.10363186332
2971,21,900,1292.15678526028
2972,22,900,1074.09332801622
2973,23,900,1117.31421072195
2974,24,900,1148.21019514126
2975,25,900,976.359208750006
2976,26,900,1214.65478865067
2977,27,900,1124.35465403254
2978,28,900,1164.60627265821
2979,29,900,1151.26057332254
2980,30,900,1258.14762201599
2981,31,900,1066.09089196479
2982,32,900,947.212672461197
2983,33,900,1052.52752851118
2984,34,900,1007.70830332306
2985,35,900,965.321981801827
2986,36,900,1172.62608946149
2987,37,900,1077.09166241547
2988,38,900,1121.63080862011
2989,39,900,1040.59535877283
2990,40,900,1164.91013653732
2991,41,900,1087.59038870817
2992,42,900,1073.91864856204
2993,43,900,1052.58199751258
2994,44,900,1111.71891830084
2995,45,900,1152.23178101319
2996,46,900,1090.97220348982
2997,47,900,1136.51616761709
2998,48,900,970.285991479147
2999,49,900,1184.39369405956
3000,50,900,1057.25844606518
3001,1,1000,1281.62239077006
3002,2,1000,1315.32335311683
3003,3,1000,1311.28119912048
3004,4,1000,1303.88993687304
3005,5,1000,1134.53346265717
3006,6,1000,1223.7962569383
3007,7,1000,1159.87086197495
3008,8,1000,1201.52101880144
3009,9,1000,1146.83651448099
3010,10,1000,1038.44457643314
3011,11,1000,1190.46269662287
3012,12,1000,1120.80418991407
3013,13,1000,1192.96477158059
3014,14,1000,1002.79848922707
3015,15,1000,989.44877271976
3016,16,1000,1190.51143541488
3017,17,1000,1153.97812173017
3018,18,1000,1034.40919669093
3019,19,1000,1212.22239034232
3020,20,1000,1246.78616239818
3021,21,1000,1193.42125373382
3022,22,1000,1279.61543870604
3023,23,1000,1188.82665856855
3024,24,1000,1265.93500013105
3025,25,1000,1211.76775633944
3026,26,1000,1298.40694800398
3027,27,1000,1045.78090536448
3028,28,1000,1221.17619478605
3029,29,1000,1249.66368431673
3030,30,1000,1112.34254520336
3031,31,1000,1163.850493337
3032,32,1000,1180.06867964006
3033,33,1000,1265.66400438642
3034,34,1000,1257.81153327974
3035,35,1000,1271.55103308292
3036,36,1000,1205.86099858604
3037,37,1000,1183.38800596156
3038,38,1000,1245.88904678829
3039,39,1000,1342.83925023698
3040,40,1000,1287.03686536773
3041,41,1000,1331.311424615
3042,42,1000,1281.01847376945
3043,43,1000,1324.41968209101
3044,44,1000,1287.13298629021
3045,45,1000,1164.89719486865
3046,46,1000,1221.44398715077
3047,47,1000,1265.13413094427
3048,48,1000,1215.43694184852
3049,49,1000,1158.73806847035
3050,50,1000,1187.65644739213
3051,1,1100,1326.9021669315
3052,2,1100,1270.35041541987
3053,3,1100,1291.76745839316
3054,4,1100,1508.02577712633
3055,5,1100,1361.61818066315
3056,6,1100,1372.76916546822
3057,7,1100,1365.50285039763
3058,8,1100,1405.08772773983
3059,9,1100,1310.29911138746
3060,10,1100,1457.31772573595
3061,11,1100,1276.04251539505
3062,12,1100,1505.63076531578
3063,13,1100,1387.96973832733
3064,14,1100,1314.70146557864
3065,15,1100,1430.22320830303
3066,16,1100,1399.58806950827
3067,17,1100,1513.44527809799
3068,18,1100,1439.33340627346
3069,19,1100,1359.93296059502
3070,20,1100,1270.60933497975
3071,21,1100,1392.95774608886
3072,22,1100,1402.48692964573
3073,23,1100,1436.46079887335
3074,24,1100,1364.26642654921
3075,25,1100,1368.0915436948
3076,26,1100,1436.4651282765
3077,27,1100,1433.1617045588
3078,28,1100,1454.95509665848
3079,29,1100,1394.58392850727
3080,30,1100,1417.46867551192
3081,31,1100,1497.44995765251
3082,32,1100,1431.39075797402
3083,33,1100,1497.10903940431
3084,34,1100,1519.41877750212
3085,35,1100,1477.55721462349
3086,36,1100,1492.53125915494
3087,37,1100,1469.08905228074
3088,38,1100,1417.46365778717
3089,39,1100,1419.10747986504
3090,40,1100,1469.78306495869
3091,41,1100,1508.45730537341
3092,42,1100,1552.36315639997
3093,43,1100,1546.06295977148
3094,44,1100,1557.30937928826
3095,45,1100,1492.86967733533
3096,46,1100,1570.44357549752
3097,47,1100,1710.68821685522
3098,48,1100,1659.70960571888
3099,49,1100,1570.7257388567
3100,50,1100,1561.29223493986
3101,1,1200,1593.58508215116
3102,2,1200,1718.43426712168
3103,3,1200,1745.04258798134
3104,4,1200,1673.37076585883
3105,5,1200,1691.73556336155
3106,6,1200,1584.15920433993
3107,7,1200,1674.10255211639
3108,8,1200,1660.24409607091
3109,9,1200,1540.51188276701
3110,10,1200,1470.06615847746
3111,11,1200,1465.55810612763
3112,12,1200,1467.53031436887
3113,13,1200,1508.12877505721
3114,14,1200,1468.90514805233
3115,15,1200,1374.89894660166
3116,16,1200,1562.49674028351
3117,17,1200,1458.4258026966
3118,18,1200,1478.71339731324
3119,19,1200,1447.60600403352
3120,20,1200,1345.13990826568
3121,21,1200,1408.11483840146
3122,22,1200,1404.10721126409
3123,23,1200,1412.49098113098
3124,24,1200,1547.80863590397
3125,25,1200,1464.79589851995
3126,26,1200,1551.82702841534
3127,27,1200,1527.8465499136
3128,28,1200,1460.09665895467
3129,29,1200,1439.91705294536
3130,30,1200,1407.28286245784
3131,31,1200,1382.7937486808
3132,32,1200,1355.61350402451
3133,33,1200,1286.94896732358
3134,34,1200,1417.21390720069
3135,35,1200,1274.39085307096
3136,36,1200,1435.14670790835
3137,37,1200,1408.59024096223
3138,38,1200,1496.0432797301
3139,39,1200,1543.2092754399
3140,40,1200,1500.21579295932
3141,41,1200,1370.30219889952
3142,42,1200,1465.24300644088
3143,43,1200,1397.73498004276
3144,44,1200,1527.55225163091
3145,45,1200,1417.67130796983
3146,46,1200,1423.43971136299
3147,47,1200,1303.57977410788
3148,48,1200,1257.65588709525
3149,49,1200,1332.16528422381
3150,50,1200,1290.91076159802
3151,1,1300,1500.89811149986
3152,2,1300,1435.02501399839
3153,3,1300,1632.17316697655
3154,4,1300,1495.77506450793
3155,5,1300,1573.82908963103
3156,6,1300,1497.28577810394
3157,7,1300,1702.12691533607
3158,8,1300,1614.65939244207
3159,9,1300,1567.46030627496
3160,10,1300,1609.9345006136
3161,11,1300,1573.52368575977
3162,12,1300,1651.72595584943
3163,13,1300,1575.06410817219
3164,14,1300,1567.83054094531
3165,15,1300,1570.00488384166
3166,16,1300,1487.75567064443
3167,17,1300,1621.78533691978
3168,18,1300,1576.09411336613
3169,19,1300,1677.54377948146
3170,20,1300,1753.59659615845
3171,21,1300,1583.24620940952
3172,22,1300,1661.32786922531
3173,23,1300,1619.33089166499
3174,24,1300,1583.6130237927
3175,25,1300,1563.47261407348
3176,26,1300,1586.71517419889
3177,27,1300,1372.31723779642
3178,28,1300,1467.72359543888
3179,29,1300,1552.02979925799
3180,30,1300,1364.01925266637
3181,31,1300,1413.54512209126
3182,32,1300,1424.66699009656
3183,33,1300,1425.66372038497
3184,34,1300,1447.18943337624
3185,35,1300,1455.51190721875
3186,36,1300,1483.81730108109
3187,37,1300,1470.39078427293
3188,38,1300,1516.03985459696
3189,39,1300,1354.43562056176
3190,40,1300,1369.17843319491
3191,41,1300,1438.71775287347
3192,42,1300,1419.41292569817
3193,43,1300,1135.55756075729
3194,44,1300,1456.61152423256
3195,45,1300,1256.86439938961
3196,46,1300,1257.69939766335
3197,47,1300,1282.6992790509
3198,48,1300,1432.1393941666
3199,49,1300,1425.47990465953
3200,50,1300,1523.03064585095
3201,1,1400,1505.09937047551
3202,2,1400,1524.88125931827
3203,3,1400,1676.81574872793
3204,4,1400,1673.71642745775
3205,5,1400,1619.57291467513
3206,6,1400,1823.52512319508
3207,7,1400,1701.03942539515
3208,8,1400,1685.31956999302
3209,9,1400,1688.11116412605
3210,10,1400,1747.49444122448
3211,11,1400,1751.74335207415
3212,12,1400,1776.24189439352
3213,13,1400,1732.1736884138
3214,14,1400,1733.19669879253
3215,15,1400,1669.0041516081
3216,16,1400,1686.55388574185
3217,17,1400,1745.99752937735
3218,18,1400,1735.55537265066
3219,19,1400,1684.19444166639
3220,20,1400,1836.99893790431
3221,21,1400,1764.0695270555
3222,22,1400,1885.24778035743
3223,23,1400,1886.51543447706
3224,24,1400,1744.45325713098
3225,25,1400,1641.94084137503
3226,26,1400,1592.46067654949
3227,27,1400,1621.52618013539
3228,28,1400,1591.92942879701
3229,29,1400,1537.29995022877
3230,30,1400,1667.91497457414
3231,31,1400,1587.62868771543
3232,32,1400,1573.58233448139
3233,33,1400,1666.37317836125
3234,34,1400,1599.83485907996
3235,35,1400,1683.08268533392
3236,36,1400,1681.29699525098
3237,37,1400,1667.3377436319
3238,38,1400,1743.54919573126
3239,39,1400,1636.53041764046
3240,40,1400,1697.0555562237
3241,41,1400,1744.0854623177
3242,42,1400,1837.44176120326
3243,43,1400,1704.93107633287
3244,44,1400,1646.52619587929
3245,45,1400,1542.03774007114
3246,46,1400,1546.49193136232
3247,47,1400,1631.31153729874
3248,48,1400,1625.51307316389
3249,49,1400,1521.36256892699
3250,50,1400,1581.39036845234
3251,1,1500,1727.78153263638
3252,2,1500,1666.25487350559
3253,3,1500,1751.66332333339
3254,4,1500,1742.88516267386
3255,5,1500,1645.90021359343
3256,6,1500,1675.03912795169
3257,7,1500,1898.53394046762
3258,8,1500,1939.98760207935
3259,9,1500,1767.94395088565
3260,10,1500,1788.23131958624
3261,11,1500,1763.5127756047
3262,12,1500,1666.6898063181
3263,13,1500,1705.89666795792
3264,14,1500,1645.60258943494
3265,15,1500,1629.1134874385
3266,16,1500,1682.56792811938
3267,17,1500,1810.98827801648
3268,18,1500,1822.13208945547
3269,19,1500,1715.93024406555
3270,20,1500,1776.01060485266
3271,21,1500,1756.3790218511
3272,22,1500,1846.60183781717
3273,23,1500,1791.92553377445
3274,24,1500,1765.35635855864
3275,25,1500,1772.70825705977
3276,26,1500,1807.0071813511
3277,27,1500,1854.4679903893
3278,28,1500,1865.04115486332
3279,29,1500,1805.26618339319
3280,30,1500,1837.66019639031
3281,31,1500,1733.72111261485
3282,32,1500,1689.33596450722
3283,33,1500,1836.84755545244
3284,34,1500,1686.33070483342
3285,35,1500,1741.8588125696
3286,36,1500,1679.28886003417
3287,37,1500,1675.6998737547
3288,38,1500,1764.87406442267
3289,39,1500,1756.80367380616
3290,40,1500,1642.35283829871
3291,41,1500,1753.94747376308
3292,42,1500,1705.97574048098
3293,43,1500,1789.82502252738
3294,44,1500,1756.85215622967
3295,45,1500,1592.93743933574
3296,46,1500,1665.86186911498
3297,47,1500,1663.42147425092
3298,48,1500,1798.22618128576
3299,49,1500,1699.33335556575
3300,50,1500,1871.18765492919
3301,1,1600,1889.61346000713
3302,2,1600,1685.77184675365
3303,3,1600,1800.51918270124
3304,4,1600,1784.97964706909
3305,5,1600,1644.92985590534
3306,6,1600,1858.16203004555
3307,7,1600,1662.25629479097
3308,8,1600,1687.31776320414
3309,9,1600,1780.11801992464
3310,10,1600,1833.25984874217
3311,11,1600,1835.93270644472
3312,12,1600,1738.55524459522
3313,13,1600,1788.62549793297
3314,14,1600,1710.78591334567
3315,15,1600,1680.50510860025
3316,16,1600,1843.93095296797
3317,17,1600,1828.95767070452
3318,18,1600,1818.21439090013
3319,19,1600,1830.66226367499
3320,20,1600,1861.10896691348
3321,21,1600,1779.54918441986
3322,22,1600,1760.55275141014
3323,23,1600,1839.19536622955
3324,24,1600,1837.68140415005
3325,25,1600,1892.04781661698
3326,26,1600,1792.53475948966
3327,27,1600,1886.94638695603
3328,28,1600,1880.07106297354
3329,29,1600,2041.88908962088
3330,30,1600,2002.80055899069
3331,31,1600,2049.96487925088
3332,32,1600,1926.83675316886
3333,33,1600,1891.78139549418
3334,34,1600,1965.5001864486
3335,35,1600,1995.10980520926
3336,36,1600,1943.867318121
3337,37,1600,1841.33905923808
3338,38,1600,1740.58295810691
